job_id,company,company_rating,location,company_size,employment_type,industry,sector,revenue,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,scrapped_date,salary_avg_estimate_yr,job_state,desc_len,simple_job_title,generated_skills,simple_skills,num_keywords
1009116031609,Alluvionic,5.0,"Arlington, VA",1 to 50 Employees,Company - Private,Business Consulting,Management & Consulting,$1 to $5 million (USD),4.6,4.4,5.0,5.0,4.9,2024-02-16,46500.0,VA,4810,Junior Data Analyst,"['{""key_words"": [""data entry"", ""databases""]}']","{""key_words"": [""data entry"", ""databases""]}",2
1009117403961,A2-Ai LLC,,"Ann Arbor, MI",Unknown,Unknown,Unknown,Unknown,Unknown / Non-Applicable,,,,,,2024-02-16,75000.0,MI,3106,Data Analyst,"['{""key_words"": [""biostatistics"", ""programming"", ""data management"", ""analytical"", ""organizational"", ""survival analysis"", ""R""]}']","{""key_words"": [""biostatistics"", ""programming"", ""data management"", ""analytical"", ""organizational"", ""survival analysis"", ""R""]}",7
1009097661688,Metropolitan Airports Commission,3.9,"Minneapolis, MN",501 to 1000 Employees,Government,Taxi & Car Services,Transportation & Logistics,$100 to $500 million (USD),3.3,4.2,3.4,3.3,3.7,2024-02-16,105968.0,MN,5598,Data Analyst,"['{""key_words"": [""data analytics"", ""quantitative research"", ""predictive models"", ""key performance indicators"", ""business intelligence"", ""tableau"", ""power bi"", ""visualization tools"", ""python"", ""r"", ""data science"", ""machine learning"", ""relational databases"", ""sql"", ""excel"", ""powerpoint""]}']","{""key_words"": [""data analytics"", ""quantitative research"", ""predictive models"", ""key performance indicators"", ""business intelligence"", ""tableau"", ""power bi"", ""visualization tools"", ""python"", ""r"", ""data science"", ""machine learning"", ""relational databases"", ""sql"", ""excel"", ""powerpoint""]}",16
1009128454418,"Health, Department of",,"Albany, NY",Unknown,Company - Public,Unknown,Unknown,Unknown / Non-Applicable,,,,,,2024-02-16,92528.0,NY,3241,Senior Data Analyst,"['{""key_words"": [""data visualization"", ""statistical models"", ""data mining"", ""data aggregation"", ""data cleaning"", ""data quality control"", ""SharePoint"", ""Microsoft Power Automate"", ""SAS"", ""Tableau"", ""Drupal"", ""HERDS"", ""SQL"", ""R Studio"", ""Microsoft Visio"", ""Microsoft Access"", ""Microsoft Excel"", ""Adobe Acrobat""]}']","{""key_words"": [""data visualization"", ""statistical models"", ""data mining"", ""data aggregation"", ""data cleaning"", ""data quality control"", ""SharePoint"", ""Microsoft Power Automate"", ""SAS"", ""Tableau"", ""Drupal"", ""HERDS"", ""SQL"", ""R Studio"", ""Microsoft Visio"", ""Microsoft Access"", ""Microsoft Excel"", ""Adobe Acrobat""]}",18
1009100969001,OrangePeople,4.1,"Austin, TX",51 to 200 Employees,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3.5,3.6,4.0,4.1,4.0,2024-02-16,133120.0,TX,3860,Senior Data Analyst,"['{""key_words"": [""data analysis"", ""data extrapolation"", ""data interpretation"", ""data mapping"", ""data queries"", ""data storytelling"", ""problem and opportunity identification"", ""pattern uncovering"", ""reporting tools"", ""SAP data"", ""SAS"", ""Tableau"", ""PowerBI""]}']","{""key_words"": [""data analysis"", ""data extrapolation"", ""data interpretation"", ""data mapping"", ""data queries"", ""data storytelling"", ""problem and opportunity identification"", ""pattern uncovering"", ""reporting tools"", ""SAP data"", ""SAS"", ""Tableau"", ""PowerBI""]}",13
1009100959524,Fivetran,3.4,"Oakland, CA",1001 to 5000 Employees,Company - Private,Internet & Web Services,Information Technology,$100 to $500 million (USD),3.4,3.7,3.4,3.1,3.8,2024-02-16,139334.0,CA,4675,Senior Data Analyst,"['{""key_words"": [""Analytics"", ""SQL"", ""Looker"", ""Tableau"", ""R"", ""Python""]}']","{""key_words"": [""Analytics"", ""SQL"", ""Looker"", ""Tableau"", ""R"", ""Python""]}",6
1009125645920,"ComputerAid, Inc",3.9,"Indianapolis, IN",51 to 200 Employees,Company - Public,Unknown,Unknown,Unknown / Non-Applicable,3.5,4.0,3.8,3.6,4.1,2024-02-16,63378.0,IN,2307,Data Analyst,"['{""key_words"": [""data analytics"", ""data analysis"", ""SAS"", ""R"", ""data manipulation"", ""data visualization"", ""Tableau"", ""public health data"", ""Behavioral Risk Factor Surveillance Survey""]}']","{""key_words"": [""data analytics"", ""data analysis"", ""SAS"", ""R"", ""data manipulation"", ""data visualization"", ""Tableau"", ""public health data"", ""Behavioral Risk Factor Surveillance Survey""]}",9
1009049189322,Recall Masters,3.6,"Laguna Hills, CA",1 to 50 Employees,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.8,3.8,3.6,3.4,4.1,2024-02-16,77669.0,CA,3532,Data Analyst,"['{""key_words"": [""Data Processing"", ""database management systems"", ""Reporting"", ""data visualization"", ""Python"", ""JSON"", ""Analytical"", ""problem-solving"", ""Statistical software""]}']","{""key_words"": [""Data Processing"", ""database management systems"", ""Reporting"", ""data visualization"", ""Python"", ""JSON"", ""Analytical"", ""problem-solving"", ""Statistical software""]}",9
1009115151886,Southern Company,4.2,"Birmingham, AL",10000+ Employees,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.2,4.2,4.1,3.7,3.9,2024-02-16,86913.0,AL,4470,Data Analyst,"['{""key_words"": [""data analytics"", ""data visualization"", ""data modeling"", ""tool development"", ""forecasting"", ""optimization"", ""business analysis"", ""data integration"", ""critical thinking"", ""problem solving"", ""consulting"", ""Tableau"", ""Power BI"", ""SQL"", ""R"", ""Python""]}']","{""key_words"": [""data analytics"", ""data visualization"", ""data modeling"", ""tool development"", ""forecasting"", ""optimization"", ""business analysis"", ""data integration"", ""critical thinking"", ""problem solving"", ""consulting"", ""Tableau"", ""Power BI"", ""SQL"", ""R"", ""Python""]}",16
1009005848271,Nippon Life Benefits,,"New York, NY",Unknown,Unknown,Unknown,Unknown,Unknown / Non-Applicable,,,,,,2024-02-16,80000.0,NY,4456,Data Analyst,"['{""key_words"": [""MS VBA"", ""MS Word Document customization"", ""SQL stored procedures/queries"", ""data conversion"", ""data credibility issues"", ""new business rating system"", ""monthly claims and premium data"", ""SBCs"", ""data transfers"", ""programming"", ""database""]}']","{""key_words"": [""MS VBA"", ""MS Word Document customization"", ""SQL stored procedures/queries"", ""data conversion"", ""data credibility issues"", ""new business rating system"", ""monthly claims and premium data"", ""SBCs"", ""data transfers"", ""programming"", ""database""]}",11
1009105205599,Celestica,3.9,"Richardson, TX",10000+ Employees,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,3.5,3.8,3.5,3.5,2024-02-16,88841.0,TX,2568,Data Analyst,"['{""key_words"": [""data analysis""]}']","{""key_words"": [""data analysis""]}",1
1009120110266,STIER SUPPLY COMPANY,3.5,"Summerville, SC",201 to 500 Employees,Company - Private,Wood & Paper Manufacturing,Manufacturing,$25 to $100 million (USD),3.4,3.2,3.4,3.6,3.3,2024-02-16,47441.0,SC,1961,Data Analyst,"['{""key_words"": [""data entry"", ""Microsoft Word"", ""Power Point"", ""Excel"", ""Outlook"", ""Microsoft"", ""Dropbox""]}']","{""key_words"": [""data entry"", ""Microsoft Word"", ""Power Point"", ""Excel"", ""Outlook"", ""Microsoft"", ""Dropbox""]}",7
1009030693925,Openmind Technologies,4.2,United States,Unknown,Private Practice / Firm,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.0,3.7,4.5,4.4,4.1,2024-02-16,135200.0,Remote,2335,Data Analyst,"['{""key_words"": [""SQL"", ""Tableau"", ""Snowflake"", ""Redshift"", ""Data Visualization"", ""Cloud database""]}']","{""key_words"": [""SQL"", ""Tableau"", ""Snowflake"", ""Redshift"", ""Data Visualization"", ""Cloud database""]}",6
1009092405648,"Kalman & Company, Inc.",4.1,"Orlando, FL",201 to 500 Employees,Company - Private,Business Consulting,Management & Consulting,$25 to $100 million (USD),3.6,3.8,3.9,3.9,4.2,2024-02-16,68012.0,FL,4709,Data Analyst,"['{""key_words"": [""cost analysis"", ""econometrics"", ""mathematics"", ""statistics"", ""probability"", ""quantitative analyses"", ""Excel"", ""Word"", ""PowerPoint"", ""ACEIT"", ""Crystal Ball"", ""@Risk"", ""SEER""]}']","{""key_words"": [""cost analysis"", ""econometrics"", ""mathematics"", ""statistics"", ""probability"", ""quantitative analyses"", ""Excel"", ""Word"", ""PowerPoint"", ""ACEIT"", ""Crystal Ball"", ""@Risk"", ""SEER""]}",13
1009109658605,Intel,4.1,"Ohiowa, NE",10000+ Employees,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.0,3.9,4.1,3.6,4.1,2024-02-16,110070.0,NE,2016,Data Analyst,"['{""key_words"": [""Analytical"", ""Data Analysis"", ""Reporting"", ""Data Visualization"", ""Tableau"", ""Power BI"", ""SQL""]}']","{""key_words"": [""Analytical"", ""Data Analysis"", ""Reporting"", ""Data Visualization"", ""Tableau"", ""Power BI"", ""SQL""]}",7
1009064063720,Oneida ESC Group,3.9,"West Point, NY",Unknown,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.8,4.2,3.9,3.7,4.0,2024-02-16,69500.0,NY,2957,Data Analyst,"['{""key_words"": [""data analysis"", ""empirical research"", ""administrative data"", ""STATA""]}']","{""key_words"": [""data analysis"", ""empirical research"", ""administrative data"", ""STATA""]}",4
1009104147964,"Continental Resources, Inc.",3.8,"Oklahoma City, OK",1001 to 5000 Employees,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,3.5,4.0,3.9,3.7,3.7,2024-02-16,70531.0,OK,4899,Data Analyst,"['{""key_words"": [""SQL"", ""Spotfire"", ""UiPath"", ""Grooper"", ""Alteryx"", ""data modeling"", ""data integration"", ""E&P operations"", ""drilling"", ""completions"", ""production"", ""reservoir"", ""geoscience"", ""R"", ""Python""]}']","{""key_words"": [""SQL"", ""Spotfire"", ""UiPath"", ""Grooper"", ""Alteryx"", ""data modeling"", ""data integration"", ""E&P operations"", ""drilling"", ""completions"", ""production"", ""reservoir"", ""geoscience"", ""R"", ""Python""]}",15
1009079603629,Renown Health,3.4,"Reno, NV",5001 to 10000 Employees,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.2,3.4,3.0,3.4,2024-02-16,74958.0,NV,6771,Data Analyst,"[', 4)']","{""key_words"": [""data analysis""]}",1
1009100758612,Mid-Ohio Regional Planning Commission (MORPC),3.4,"Columbus, OH",51 to 200 Employees,Company - Private,Civic & Social Services,Nonprofit & NGO,$5 to $25 million (USD),3.3,3.9,3.6,3.2,4.1,2024-02-16,56750.0,OH,8700,Data Analyst,"['{\n""key_words"": [""data knowledge"", ""data skills"", ""MS Office 365"", ""programming skills"", ""data visualization software"", ""Esri ArcGIS software"", ""geospatial data"", ""quality management"", ""data science"", ""data engineering"", ""geographic information science"", ""urban planning""]\n}']","{""key_words"": [""data knowledge"", ""data skills"", ""MS Office 365"", ""programming skills"", ""data visualization software"", ""Esri ArcGIS software"", ""geospatial data"", ""quality management"", ""data science"", ""data engineering"", ""geographic information science"", ""urban planning""]}",12
1009118818774,Edvenswa Tech Pvt Ltd,,Remote,Unknown,Unknown,Unknown,Unknown,Unknown / Non-Applicable,,,,,,2024-02-16,124800.0,Remote,1192,Data Analyst,"['{""key_words"": [""Data Analytics"", ""Data Analysis"", ""Data Modeling"", ""Exploratory Data Analysis"", ""SQL"", ""R/Python"", ""SQL Querying"", ""Marketing Measurement"", ""Reporting"", ""Process Improvement"", ""Quality"", ""Communication"", ""Presentation"", ""Problem Solving"", ""Consulting"", ""Stakeholder Management"", ""Dynamics CRM""]}']","{""key_words"": [""Data Analytics"", ""Data Analysis"", ""Data Modeling"", ""Exploratory Data Analysis"", ""SQL"", ""R/Python"", ""SQL Querying"", ""Marketing Measurement"", ""Reporting"", ""Process Improvement"", ""Quality"", ""Communication"", ""Presentation"", ""Problem Solving"", ""Consulting"", ""Stakeholder Management"", ""Dynamics CRM""]}",17
1008937689986,National Powersport Auctions,3.6,"Poway, CA",5001 to 10000 Employees,Company - Public,Auctions & Galleries,Retail & Wholesale,$1 to $5 billion (USD),3.6,3.6,3.6,3.5,3.6,2024-02-16,85000.0,CA,1474,Data Analyst,"['{""key_words"": [""SQL"", ""data manipulation"", ""data analytics"", ""ETL"", ""data visualization"", ""dashboards"", ""statistical analysis"", ""Power BI"", ""Excel"", ""Python"", ""scripting""]}']","{""key_words"": [""SQL"", ""data manipulation"", ""data analytics"", ""ETL"", ""data visualization"", ""dashboards"", ""statistical analysis"", ""Power BI"", ""Excel"", ""Python"", ""scripting""]}",11
1009113645092,Pella Mid-Atlantic,3.5,"Beltsville, MD",5001 to 10000 Employees,Company - Private,Consumer Product Manufacturing,Manufacturing,Unknown / Non-Applicable,3.3,3.5,3.4,3.1,3.3,2024-02-16,69642.0,MD,2639,Data Analyst,"['{""key_words"": [""Data analysis"", ""Reporting"", ""Dashboards"", ""Power BI"", ""MS products"", ""SQL Server"", ""Salesforce"", ""ERPs"", ""Great Plains"", ""Analytical"", ""Logical reasoning"", ""Business intelligence"", ""Excel"", ""VBA""]}']","{""key_words"": [""Data analysis"", ""Reporting"", ""Dashboards"", ""Power BI"", ""MS products"", ""SQL Server"", ""Salesforce"", ""ERPs"", ""Great Plains"", ""Analytical"", ""Logical reasoning"", ""Business intelligence"", ""Excel"", ""VBA""]}",14
1008965148951,Taro Pharmaceutical USA Inc,3.1,"Hawthorne, NY",1001 to 5000 Employees,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 billion (USD),2.8,3.1,3.1,2.8,3.1,2024-02-16,107250.0,NY,6970,Data Analyst,"['{""key_words"": [""data review"", ""data organization"", ""data presentation"", ""data analysis"", ""market analysis"", ""market intelligence"", ""product intelligence"", ""financial analysis"", ""IQVIA data analysis""]}']","{""key_words"": [""data review"", ""data organization"", ""data presentation"", ""data analysis"", ""market analysis"", ""market intelligence"", ""product intelligence"", ""financial analysis"", ""IQVIA data analysis""]}",9
1009126753670,Halvik,3.7,"Arlington, VA",1 to 50 Employees,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3.7,3.7,3.8,3.8,3.6,2024-02-16,107500.0,VA,3064,Data Analyst,"['{""key_words"": [""databases"", ""spreadsheets"", ""associated software"", ""data mining"", ""Excel"", ""Access"", ""PowerPoint"", ""Power BI""]}']","{""key_words"": [""databases"", ""spreadsheets"", ""associated software"", ""data mining"", ""Excel"", ""Access"", ""PowerPoint"", ""Power BI""]}",8
1009113873612,Planned Parenthood,3.3,"Anaheim, CA",501 to 1000 Employees,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,3.0,3.2,3.4,2.6,3.1,2024-02-16,72980.0,CA,2767,Data Analyst,"['{""key_words"": [""data analysis"", ""business analytics"", ""A/R behavior"", ""billing"", ""collections"", ""denials management"", ""credit balance reconciliation"", ""payer trends & patterns"", ""clearinghouses"", ""application/technology implementations"", ""KPIs"", ""revenue recognition"", ""clinic billing & collections"", ""clinic cash flow"", ""insurance payments"", ""billing/collections trends"", ""controllable denials"", ""revenue intake"", ""Tableau"", ""Claim Remedy"", ""MS Office"", ""eClinicalWorks"", ""advanced experience working with large data sets"", ""multiple data sources"", ""interpreting complex data""]}']","{""key_words"": [""data analysis"", ""business analytics"", ""A/R behavior"", ""billing"", ""collections"", ""denials management"", ""credit balance reconciliation"", ""payer trends & patterns"", ""clearinghouses"", ""application/technology implementations"", ""KPIs"", ""revenue recognition"", ""clinic billing & collections"", ""clinic cash flow"", ""insurance payments"", ""billing/collections trends"", ""controllable denials"", ""revenue intake"", ""Tableau"", ""Claim Remedy"", ""MS Office"", ""eClinicalWorks"", ""advanced experience working with large data sets"", ""multiple data sources"", ""interpreting complex data""]}",25
1009122020431,Department of State Police,,North Chesterfield,Unknown,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,,,,,,2024-02-16,94702.0,VA,6401,Data Analyst,"['{""key_words"": [""Python"", ""R"", ""PowerShell"", ""Jupyter Notebook"", ""HTML"", ""ColdFusion"", ""FTP"", ""SFTP"", ""Excel"", ""GIS"", ""SQL""]}']","{""key_words"": [""Python"", ""R"", ""PowerShell"", ""Jupyter Notebook"", ""HTML"", ""ColdFusion"", ""FTP"", ""SFTP"", ""Excel"", ""GIS"", ""SQL""]}",11
1009126501418,B&A,4.1,"Huntsville, AL",51 to 200 Employees,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.8,4.2,4.5,4.3,4.3,2024-02-16,77290.0,AL,7198,Data Analyst,"['{""key_words"": [""data mining"", ""statistical analysis"", ""trend analysis"", ""causal analysis"", ""Logistics Management Program"", ""Vantage"", ""Virtual Contracting Enterprise"", ""General Fund Enterprise Business System (GFEBS)"", ""SAP Business Objects/Web Intelligence Reports"", ""Microsoft SharePoint"", ""Army-specific contract writing systems (Procurement Desktop Defense (PD2) and Procurement Automated Data and Document System (PADDS))"", ""metrics"", ""performance indicators"", ""dashboards"", ""SQL (Structured Query Language)"", ""data visualization"", ""data cleaning and preparation"", ""R"", ""Python"", ""data wrangling"", ""data exploration"", ""data modeling""]}']","{""key_words"": [""data mining"", ""statistical analysis"", ""trend analysis"", ""causal analysis"", ""Logistics Management Program"", ""Vantage"", ""Virtual Contracting Enterprise"", ""General Fund Enterprise Business System (GFEBS)"", ""SAP Business Objects/Web Intelligence Reports"", ""Microsoft SharePoint"", ""Army-specific contract writing systems (Procurement Desktop Defense (PD2) and Procurement Automated Data and Document System (PADDS))"", ""metrics"", ""performance indicators"", ""dashboards"", ""SQL (Structured Query Language)"", ""data visualization"", ""data cleaning and preparation"", ""R"", ""Python"", ""data wrangling"", ""data exploration"", ""data modeling""]}",22
